member_id,item_id,score,subscription_start,subscription_end
kittredge-eleanor-hayden,hamsun-shallow-soil,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tagore-cycle-spring,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,philip-massinger,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fiske-idea-god-affected,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wyllarde-undesigning-widow,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,nichols-ardours-endurances,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,austen-lady-susan,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fletcher-rayner-slade-amalgamation,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,villon-poems,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,diary-american-girl,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,galsworthy-addresses-america-1919,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,studio-book-number,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,f-unclear,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,unclear-ism,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tagore-broken-ties-stories,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,rinehart-bat-novel-play,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,newman-verses-various-occasions,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,roosevelt-african-game-trails,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mander-allen-adair,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hutchinson-one-increasing-purpose,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,walkley-pastiche-prejudice,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,eddy-cubists-post-impressionism,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hakluyt-principal-navigations-voyages,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,marmelade,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,rossetti-pre-raphaelite-diaries,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,martinengo-cesaresco-cavour,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,london-burning-daylight,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,low-future,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gogh-letters-post-impressionist,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sabatini-scaramouche,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gorky-creatures-men,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pickthall-oriental-encounters-palestine,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,synge-riders-sea,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bradley-story-flamenca,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,noguchi-american-diary-japanese,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,france-jocasta-famished-cat,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,france-mother-pearl,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,andrews-trail-ancient-man,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gull-oscar-wilde,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,cannan-pink-roses,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,graves-irish-fairy-book,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,crescent-moon,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bisland-life-letters-lafcadio,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,johnson-art-thomas-hardy,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mcalmon-portrait-generation,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,henry-whirligigs,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stevenson-familiar-studies-men,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,france-crime-sylvestre-bonnard,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,phillpotts-haven,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,santayana-poems,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,seven-deadly-sins,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bennett-literary-taste-form,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lawrence-birds-beasts-flowers,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wells-year-prophesying,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,heathcote-williams-liberal-points-view,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wassermann-triumph-youth,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,women-daughters,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,huneker-iconoclasts-book-dramatists,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,orage-readers-writers,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gorman-victorian-american-henry,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pirandello-shoot-notebooks-sarafino,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,muir-black-pavilion-adventure,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tatchell-happy-traveller-book,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,flood-ireland-myths-legends,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,murry-life-jesus,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,macgowan-continental-stagecraft,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,haldane-possible-worlds-essays,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,marryat-peter-simple,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,elton-schoolboys-exiles,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gostling-lure-french-cha,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dane-will-shakespeare-invention,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,swinburne-study-ben-jonson,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sieveking-ultimate-island-strange,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,smith-dictionary-greek-roman,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,andreyev-gets-slapped-play,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,eaton-famous-poison-trials,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,moore-single-strictness,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bennett-authors-craft,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,beatrice,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,crofts-women-english-law,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,moore-hail-farewell,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,johnson-general-history-robberies,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,perry-philosophy-recent-past,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,marsh-georgian-poetry-1920,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,drinkwater-mr-charles-king,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,williams-sour-grapes-book,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,vandercook-black-majesty,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dowson-poems-ernest-dowson,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,meredith-shaving-shagpat-farina,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,obrien-best-american-short,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,machen-london-adventure-essay,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,channing-united-states-america,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,child-love-unlove,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wodehouse-mutual-child,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,rice-mrs-wiggs-cabbage,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,conway-relativity,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,london-iron-heel,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,polo-travels-marco-polo,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,strindberg-miss-julie-plays,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,marlow-chaste-man,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,arthur-symons,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,firbank-odette,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,burnett-little-lord-fauntleroy,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,nicoll-history-early-eighteenth,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bacot-three-tibetan-mysteries,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,johnston-gay-dombeys,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dupre-italien-dangleterre-poe,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lenotre-dauphin-louis-xvii,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tang-china-revolt,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,eliot-silas-marner,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,merezhkovsky-dostoievski-russian-merejkowski,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sabatini-hounds-god,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bloch-sexual-life-time,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,beresford-gods-counterpoint,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gosse-critical-kit-kats,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lang-cock-lane-common,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,shakespeare-loves-labours-lost,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,irwin-letters-japanese-schoolboy,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,witness,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,o-henry-memorial,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pleasures-innocence,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,greenslet-walter-pater,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,williams-great-english-novels,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,flecker-collected-poems-james,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,goodman-taker,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hackett-nice-young-couple,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stevenson-vailima-letters-correspondence,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,seldes-seven-lively-arts,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,turgenev-sportsmans-sketches,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fugitive,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,collins-poetical-works-william,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,blasco-ibanez-mare-nostrum-sea,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,figgis-recollections-irish-war,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,venner-imperfect-impostor,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,squire-poems-first-series,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dell-love-greenwich-village,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,smith-shadow-river,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,man-king,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,asbury-methodism,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hall-sinister-house,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,morris-early-romances-william,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sidgwick-gentleman-idyll-quarter,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,maycock-inquisition-establishment-great,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lincoln-galusha-magnificent,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,castellane-discovered-america-confessions,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hendrick-life-letters-walter,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,schermerhorn-seven-strings-lyre,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hartley-lucullus-food-future,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stevenson-merry-men-tales,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ade-fables-slang,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mckenna-affair-honour-novel,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,suckow-iowa-interiors,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,swynnerton-romantic-tales-punjab,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sidgwick-promise,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,reade-put-place,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,anderson-new-testament,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,walt-whitman-study,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,phillpotts-old-delabole,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sabatini-saint-martins-summer,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,landmark,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,benet-beginning-wisdom,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,raleigh-shakespeare,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dell-request,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dane-naboths-vineyard-stage,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bradbrook-history-elizabethan-drama,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,madame-pompadour,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ossendowski-beasts-men-gods,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,howells-undiscovered-country,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hearn-gleanings-buddha-fields,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,flecker-poems,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bronte-complete-poems-emily,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,laclos-dangerous-acquaintances,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,deland-old-chester-tales,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stewart-parody-outline-history,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,broun-gandle-follows-nose,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,english-italian-dictionary,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,huneker-steeplejack,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,cunningham-principle-relativity,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,miscellany-american-unclear,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,kennedy-legendary-fictions-irish,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,borden-three-pilgrims-tinker,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fletcher-preludes-symphonies,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dehan-hath-wings-novel,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stewart-mr-mrs-haddock,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bell-pilgrim-spain,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,burke-limehouse-nights-tales,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,squire-selections-modern-poets,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lee-great-englishmen-sixteenth,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,atherton-crystal-cup,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ervine-john-ferguson-play,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hearn-kokoro,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,akins-declassee-daddys-gone,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,kroeber-anthropology,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,strindberg-married,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,angell-fruits-victory,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,brown-short-history-italian,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sladen-twenty-years-life,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mackenzie-guy-pauline,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,shaw-fannys-first-play,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,dickinson-european-anarchy,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,monroe-poetry,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,unclear-19,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pilgrimage,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tagore-red-oleanders,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,darwin-origin-species,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,complete-prose,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mansfield-love-woman,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,andreyev-samson-chains-posthumous,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,valery-variety,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,armstrong-bazaar-stories,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lorand-life-shortening-habits,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wilson-paris-parade,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,snaith-van-roon,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ossendowski-shadow-gloomy-east,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,phantasia,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,masefield-tarpaulin-muster,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,james-elroy-flecker,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,merrick-one-mans-view,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,obrien-best-short-stories-1924,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,masefield-trial-jesus,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,barbellion-last-diary,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,evening-sun,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ludwig-bismarck-trilogy-fighter,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,soviet-russia,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mcneile-third-round,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,galsworthy-little-man-satires,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,stoddard-reforging-america-story,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,santayana-scepticism-animal-faith,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,read-reason-romanticism-essays,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,carolino-english-spoke-jest,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,arnold-civilization-united-states,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,carritt-theory-beauty,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,whitechurch-shot-downs-detective,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,symons-plays-symons,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,piozzi-anecdotes-samuel-johnson,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,machen-far-things,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,granville-barker-voysey-inheritance,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,crosfield-love-ancient-days,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,unclear-2,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,howells-howells,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,kelley-home-james,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mcfee-swallowing-anchor,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,japanese-fairy-tales,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,oppenheim-terrible-hobby-sir,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,scott-poems-plays-sir,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,symons-plays-acting-music,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,unclear,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hazlitt-hazlitts-works,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hamsun-women-pump,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,memories-reflections,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,waite-occult-sciences,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sitwell-wheels-1921-sixth,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pound-exultations,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,london-john-barleycorn,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lowell-imagist-poets-anthology,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hudson-birds-town-village,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,shaw,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bennett-women-chapters-sex,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ireland,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fletcher-markenmore-mystery,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wharton-french-ways-meaning,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,couperus-hidden-story-modern,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lost-carrick,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,arens-playboy-portfolio-art,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,unclear-9,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,reid-pender-among-residents,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,reutlinger-baigneuses-mer,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,deland-awakening-helena-richie,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,peacock,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,saltus-imperial-purple,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,merrick-lynchs-daughter,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,woolf-mark-wall,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,santayana-realm-essence,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,leacock-winsome-winnie-new,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,jameson-imprudence,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,drummond-greatest-thing-world,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hergesheimer-lay-anthony-romance,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,fry-sampler-castile,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,mumford-golden-day,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,conrad-twixt-land-sea,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hardy-changed-man,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gissing-born-exile,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,pound-lustra,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,robert-elizabeth-browning,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,thompson-shelley,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,augustinus-saint-augustines-confessions,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,burke-whispering-windows,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,rossetti-princes-progress,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,oppenheim-governors,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,second-generation,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,descartes-geometrie,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,martin-emmy-lou-book,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,quarterly-review,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wells-story-great-schoolmaster,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,goldring-nobody-knows,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,macaulay-casual-commentary,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,secret-societies,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,conrad-rover,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,hichens-garden-allah,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,sile-unclear-unclear,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,shelley-letters-percy-bysshe,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,wodehouse-little-warrior,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,montague-dramatic-values,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,france-life-letters,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,schreiner-letters-olive-schreiner,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,divinity-hall,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,tynan-infatuation-peter,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,chekhov-note-books-anton,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,ch-unclear,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,winged-words,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,reck-malleczewen-woman-flight,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,untermeyer-american-poetry-since,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,symphony,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,bashford-behind-fog,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,lodge-modern-problems-discussion,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,gibbs-unchanging-quest,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,harris-man-shakespeare-tragic,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,flame-life,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,give-take,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,croce-ariosto-shakespeare-corneille,1.0,1928-09-05,1928-12-05
kittredge-eleanor-hayden,golding-wonder-book-wild,1.0,1928-09-05,1928-12-05
